"Name","MODEL_MAP_FLAG","ATTRACTIVE_FIELD","DAMPING","MAXITER","UPDATES","ACC_VarState_training","L1_Prob_val","L1_LogScore_training","RMSE_LogScore_training","ACC_GraphState_training","RMSE_Prob_val","CrossEntropy_Prob_val","ACC_VarState_val","RMSE_DiffLog_val","RMSE_LogScore_val","RMSE_Prob_training","CrossEntropy_Prob_training","L1_DiffLog_val","L1_LogScore_val","RMSE_DiffLog_training","L1_Prob_training","ACC_GraphState_val","L1_DiffLog_training"
"hardy-yogurt-169","false","false","0.1","5","SEQFIX","0.6184","0.149639697727561","52.53655886713428","73.30047917887987","0","0.2215407812420093","Infinity","0.5518","2.352619516845354","87.33921187831189","0.17369529719296786","Infinity","1.080992602815572","61.94705254531167","1.455206641124531","0.11276515271663666","0","0.6576287874307251"
"crisp-water-353","true","false","0.1","20","SEQFIX","0.4944","0.3188362162485719","48.622874917917734","62.97461476046197","0.02","0.3684021377461688","Infinity","0.5518","4.55492573997477","69.23013979600155","0.3727758712059741","Infinity","3.127240853301203","53.736854314103574","4.049401616174492","0.3162187547415495","0","2.731798844764754"
"expert-frost-417","false","false","0.01","10","SEQRND","0.5994","0.23293713788688183","57.77911847152861","74.7306711982081","0","0.3095854040809848","Infinity","0.5518","3.761417387983163","82.66369883790577","0.26513664584665864","Infinity","2.1742902318784036","66.53354081635423","2.861614579121288","0.19001563087105752","0","1.5256679910205304"
"dulcet-leaf-172","true","false","0.3","10000","PARALL","0.558","0.31591315174251794","32.410550512375046","41.814759814681146","0.04","0.36521935361664626","Infinity","0.5518","4.876823573863573","58.48614907128708","0.3615778853650002","Infinity","3.270534299396165","43.61025114885879","4.245064318394402","0.3042881561383605","0.02","2.8405603914847597"
"crimson-wind-113","true","false","0.1","10000","SEQMAX","0.5076","0.24869419513493776","69.22003349766955","97.06809701346086","0.04","0.31818097400247614","Infinity","0.5514","3.5826166752463613","112.76643813966211","0.32019080162983055","1.2507021306276322","2.1008710008145544","85.75192108566429","2.9612378045279564","0.25435929203927515","0.02","1.8518299326291308"
"dainty-monkey-343","true","false","0.001","5","SEQRND","0.5556","0.25110157859921456","69.82078800438173","86.88933855198395","0.02","0.3094374998485604","Infinity","0.5514","3.0215659962223587","92.5592309646346","0.3033138786177437","Infinity","1.8867150819781469","76.64803060520775","2.5292787757887742","0.2446027315720916","0","1.6402268782547675"
"eager-frog-109","false","false","0.5","10","SEQFIX","0.6528","0.10288935961574316","30.058346546806575","37.12234330530165","0","0.1583632054538482","0.7679838150680065","0.5514","1.1730903109944462","40.354950645973354","0.12810261548733928","0.7314179806828499","0.5525929990028264","34.48548109691529","0.8695084236520371","0.0821153023391962","0","0.4060572940314014"
"volcanic-universe-217","false","false","0.99","20","SEQFIX","0.5634","0.0690632659971714","122.714980627959","146.18262385496325","0","0.10507150020658886","0.6925883126735687","0.5512","0.464147636581812","168.1991195588839","0.09459533661078089","0.6926761835694313","0.2931952775931451","146.43689897106069","0.3995621829597008","0.068707462733984","0","0.2846247284001787"
"jolly-elevator-164","false","false","0.99","20","SEQRND","0.5632","0.06907253136634826","123.86253418341592","147.74913994960863","0","0.10508813897486508","0.6925953153133393","0.5502","0.4642160259396637","169.05939540160577","0.0946049014913094","0.6926798062801361","0.2932323785909917","147.33279188278365","0.3996013344581588","0.0687143839120865","0","0.28465244378405624"
"lucky-wildflower-379","true","false","0.001","10","SEQMAX","0.4734","0.24238785516917705","74.81059290870265","89.88013457875117","0.02","0.30916674109426323","Infinity","0.5502","3.224989117055678","116.30952969265115","0.3111063132529033","Infinity","1.930725779209705","99.27451812271832","3.1039984917358394","0.23722277847975493","0","1.7802126926721074"
"helpful-wind-2","true","false","0.99","5","SEQFIX","0.5606","0.06929413905143737","143.29909948876855","173.19653185918017","0","0.10544596198213876","0.692746253812313","0.55","0.4656731776510951","197.07093060238415","0.09480434686286553","0.6927554509162903","0.29412000341031236","171.113096219672","0.4004038268895267","0.0688591536104679","0","0.2852324771287618"
"easy-grass-313","false","false","0.5","20","PARALL","0.6306","0.13936757538467645","32.748881177982646","39.99093117026509","0","0.2123985055516873","Infinity","0.55","2.0319993494658815","42.15463673131262","0.1574464600385593","Infinity","0.9065291703660506","34.78416097969432","1.2035546702472646","0.10153499732017517","0","0.555418859194545"
"stellar-wave-389","false","false","0.99","10","SEQRND","0.56","0.06925110945701599","138.7085688770425","166.74717181054658","0","0.10537335976963004","0.6927155856490135","0.5496","0.4653747817559829","186.55339178290123","0.0948052479291312","0.6927558101773262","0.2939476709993789","162.60203134742935","0.40040705906388446","0.06888769536614418","0","0.28534681312269533"
"usual-rain-242","true","false","0.1","10000","SEQFIX","0.515","0.3273035390645266","48.00993420057218","63.718310392961065","0.06","0.37583414462091175","Infinity","0.5496","4.872862433466554","61.832926423365734","0.36941078219632223","Infinity","3.3274636138953735","46.098812673728226","3.992722881877632","0.31060990836620334","0.02","2.698898948986456"
"faithful-gorge-149","true","false","0.99","10","SEQRND","0.5632","0.06916797849535943","135.44653379614084","163.9883827809461","0","0.105253982913618","0.6926652295827865","0.5492","0.4649056654206835","185.49377422994817","0.09462834737294629","0.6926886324286461","0.2936147787217516","160.7346483864798","0.3996976683607312","0.06868340581655502","0","0.28452808522753187"
"serene-field-303","false","false","0.99","10","SEQFIX","0.5598","0.06924231444001198","137.90309913875927","165.94485149709752","0","0.10535727414339666","0.6927087932944298","0.549","0.4653085456246623","185.4659830470854","0.09479333427382694","0.6927512837409973","0.29391243614545093","161.7413904138226","0.4003590935161856","0.06887887264490128","0","0.28531147122087425"
"smooth-dream-79","false","false","0.99","5","PARALL","0.5608","0.06935800164937973","146.34313191729015","175.88228802941518","0","0.10554032587463136","0.6927861313819885","0.549","0.4660457611814627","198.3173338930441","0.09492567879965874","0.6928015882015228","0.2943757768827025","172.40314106526785","0.40088866944413903","0.06899169580936432","0","0.2857636454618652"
"fine-water-180","true","false","0.99","10","SEQFIX","0.5646","0.06915722473263741","134.2569033492963","162.42970079024388","0","0.10523561670642452","0.6926574829220772","0.549","0.4648300130162753","184.32218231049023","0.09460682275227444","0.692680470263958","0.29357170148806183","159.71259604740445","0.3996110930918611","0.06866441453695298","0","0.2844519994467963"
"lunar-smoke-42","true","true","0","5","SEQFIX","0.5758","0.4170790263444185","4.458954222520955","11.133015436357375","0.46","0.45073581563171866","Infinity","0.5484","10.560464277787386","11.955923378966103","0.4538976160593866","Infinity","8.566131635982543","4.473075026689166","9.622996057979616","0.42123285351395606","0.44","7.519414162335917"
"golden-wood-11","true","false","0.999","20","SEQFIX","0.5594","0.06937964310050011","148.02086994094168","177.80667079327566","0","0.10557739511986358","0.692801811182499","0.548","0.4661970319153994","206.19873691184088","0.09493182883236528","0.6928039242267608","0.2944624582253862","178.5679845870523","0.4009132471188222","0.06898625299930572","0","0.28574187991321087"
"laced-brook-148","true","false","0.999","20","PARALL","0.5586","0.06938261541724206","148.4679695110703","178.2746074433134","0","0.1055818706101124","0.692803704404831","0.548","0.4662148329936247","206.19873691184088","0.09493620262135732","0.6928055894613266","0.29447436377163977","178.5679845870523","0.4009306994568661","0.06899057129621505","0","0.28575918900229735"
"swift-frog-52","true","false","0.999","20","SEQRND","0.5596","0.06938122998476029","148.22990835002037","178.0182758816524","0","0.10558009682889528","0.6928029533982277","0.548","0.4662078537622502","206.19873691184088","0.09493422656881847","0.6928048373818397","0.29446881437383127","178.5679845870523","0.40092288375671625","0.06898840652704238","0","0.28575050874792507"
"efficient-sky-344","false","false","0.99","5","SEQFIX","0.5608","0.06933783819079399","145.22217526249426","174.9332606605521","0","0.10550843418049914","0.6927726479291916","0.548","0.4659176373308124","195.84792785527685","0.09490254574039886","0.6927927886009216","0.29429501477989833","170.57301960687764","0.400796279443953","0.06897192767858505","0","0.28568440886841856"
"celestial-tree-90","true","false","0.999","10","SEQFIX","0.5584","0.06940942329764366","150.27110234891916","180.2504192207536","0","0.10562169584802523","0.6928205531597137","0.5478","0.4663730814937647","209.3275215804421","0.09497550881586456","0.6928205492734909","0.2945817576483125","180.9404200698622","0.40108746610897184","0.06902915629148483","0","0.28591384455759544"
"sandy-morning-416","false","false","0","10000","PARALL","0.5886","0.27340825006514785","128.4600956095971","175.55908524594642","0","0.3422161859924323","Infinity","0.5478","4.405592100961357","211.32991057701244","0.3004054481018114","Infinity","2.73384261525583","158.33764486588603","3.5161357392151635","0.23352609527111057","0","2.0637549131833715"
"winter-jazz-299","true","false","0.999","5","PARALL","0.5582","0.06942767874002456","150.32650324670198","180.11267868225315","0","0.1056485276272721","0.6928319085121155","0.5476","0.4664795813250819","210.17036612194715","0.0950021315438486","0.6928306853532791","0.29465489168069325","181.5957875545342","0.4011935575693939","0.06905528358817101","0","0.28601856687539257"
"fearless-sea-76","true","false","0.999","5","SEQFIX","0.5582","0.06942461052536965","150.24038358450989","180.02794918947995","0","0.10564403132209171","0.6928300050854683","0.5476","0.4664617428801612","210.07339513992497","0.09499767130976182","0.6928289876103401","0.2946426000995562","181.47342503885545","0.4011757893440314","0.06905089650154114","0","0.2860009826719412"
"morning-dew-53","true","false","0","10000","PARALL","0.5794","0.32890527009665965","143.42414793014197","188.9998010419065","0.02","0.37749744820295106","Infinity","0.5476","4.884701321035554","189.62192845572332","0.3556575906216172","Infinity","3.3456740617714824","153.62487278599076","4.258877048781235","0.3029369329035282","0","2.871538037372753"
"tough-universe-328","false","false","0.999","10","SEQRND","0.5584","0.06941954988837241","150.16194814961548","179.96065272451688","0","0.10563615427693632","0.6928266718268394","0.5474","0.4664297476908738","209.27876448048545","0.0949972281866788","0.6928288177847862","0.2946223236097954","180.85667738004497","0.40117405745424367","0.06905328738093376","0","0.28601054725944997"
"sage-shape-81","false","false","0.999","20","PARALL","0.5586","0.0693998666524887","148.99185351659352","178.3997081895341","0","0.1056058724562104","0.6928138564348221","0.5474","0.4663084540634806","206.90336068159985","0.09497447849572088","0.6928201576113701","0.29454346647255586","179.17111271980426","0.4010833722418676","0.06903393577337265","0","0.2859329708507983"
"deep-donkey-27","false","false","0.999","5","PARALL","0.5582","0.06943136527538299","150.38506873615776","180.1665871035002","0","0.1056536172490372","0.6928340628623962","0.5472","0.4664994076726576","210.0627040571151","0.09501035146967968","0.6928338148713112","0.2946696585906902","181.63371171582935","0.4012263092397841","0.06906460847258568","0","0.28605593905552523"
"neat-glade-380","false","false","0.999","5","SEQFIX","0.558","0.06942922583818435","150.2990903770603","180.08994705133162","0","0.10565040158041784","0.692832702243328","0.5472","0.4664865565404784","209.6976424674426","0.09500792948998522","0.6928328936219216","0.2946610904870322","181.284641919788","0.4012166633545963","0.06906254361271859","0","0.2860476597345667"
"valiant-lion-160","false","false","0.999","10","SEQFIX","0.5586","0.06941858783960342","150.25984968076253","180.03608548039955","0","0.10563441359135724","0.6928259345293045","0.5472","0.4664226419764424","209.18650692933036","0.09499589428168852","0.6928283103585243","0.29461846958776006","180.81621836708183","0.4011687202364023","0.06905223506689072","0","0.286006327955774"
"astral-puddle-188","false","false","0.999","5","SEQRND","0.5584","0.06943035457134247","150.39349651141646","180.17388630361103","0","0.10565207915503268","0.6928334122657775","0.5472","0.4664931716605256","209.6976424674426","0.09500918226202618","0.6928333702325821","0.2946656090490753","181.284641919788","0.4012216713687166","0.06906352443099022","0","0.28605159568566596"
"gentle-energy-378","false","false","0","10000","SEQMAX","0.598","0.17763296299576758","72.81390700503997","97.55357850736912","0","0.25765764344772746","Infinity","0.5468","2.548822973655788","113.4368755136488","0.22478669146963423","0.9467175882697104","1.318990773926","83.3354238665393","2.0351087139239215","0.15536779060661793","0","1.0476918634990928"
"smooth-hill-381","false","false","0.99","5","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"lively-wood-70","true","false","0.99","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"playful-music-141","false","false","0.99","10","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"logical-glade-150","true","false","0.5","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"stellar-feather-125","false","false","0.9","10","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"stellar-paper-135","true","false","0.99","10","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"cosmic-dragon-382","true","false","0.9","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"fast-paper-55","true","false","0.7","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"mild-breeze-349","false","false","0.9","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"crimson-serenity-216","false","false","0.999","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"breezy-sun-105","false","false","0.5","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"pleasant-dust-32","true","false","0.999","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"wild-tree-310","true","false","0.5","10","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"silver-brook-17","false","false","0.9","5","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"restful-dream-2","false","false","0.5","10","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"blooming-serenity-1","true","false","0.999","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"logical-voice-304","false","false","0.999","5","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"stilted-shadow-420","false","false","0.99","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"charmed-smoke-200","true","false","0.5","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"dry-deluge-203","true","false","0.7","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"wandering-durian-293","false","false","0.999","20","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"desert-sponge-386","false","false","0.7","10000","SEQMAX","0.5576","0.0694398902952671","151.10049581233636","180.91017996402695","0","0.1056664693885534","0.6928395040512085","0.5466","0.4665507515171504","211.5023467405584","0.0950200608450658","0.6928375139355659","0.2947038132467773","183.0181479269058","0.401264967712637","0.06907296523451806","0","0.2860894414402312"
"clean-pyramid-418","true","false","0.01","5","SEQRND","0.5534","0.2474305342897773","68.92669522502166","85.8897691147309","0.02","0.30614428396499693","Infinity","0.5464","2.9463004881093133","92.733610614542","0.299896128993426","Infinity","1.8327635753970593","76.70470643013144","2.463308762430024","0.2408738989055157","0","1.593473766802228"
"charmed-bee-247","true","false","0.01","10","SEQRND","0.5384","0.32491474980562923","58.848047658707365","74.44020233650004","0.02","0.37552932914555026","Infinity","0.5462","4.553235626112143","82.53324503564659","0.3566311592676471","Infinity","3.1325219997030684","65.9562481505386","3.930646380639536","0.3015486285239458","0","2.631253872549953"
"woven-thunder-408","false","false","0","10","SEQMAX","0.5994","0.17402071483135223","71.71139675182697","95.44571175519076","0","0.25409777018823515","Infinity","0.5462","2.610537614560146","113.0276513674314","0.22284087686178863","0.9477653092980384","1.3188754897389794","84.94139367491542","2.0684301178229374","0.15438080386817454","0","1.051118258755631"
"decent-sponge-309","false","false","0.01","20","SEQRND","0.6","0.26412253735661506","55.0338243339706","70.51279507119918","0","0.33334956893901974","Infinity","0.5456","4.229732024356181","65.85565288404085","0.28607702412742975","Infinity","2.6103191630843328","52.02782188311283","3.112673549255744","0.21570124745368957","0","1.8095154677285348"
"winter-cloud-63","false","false","0.01","10","PARALL","0.6202","0.1381896669358015","80.52822889639924","101.74284778531684","0","0.20845478775204132","0.866992245566845","0.5452","1.69831640664608","112.78822324802384","0.16669214549069888","Infinity","0.8263787487881956","89.65696710994321","1.1308580798116687","0.10880505537986757","0","0.5719641103689559"
"confused-firefly-373","false","true","0.99","10","SEQFIX","0.5348","0.10589910546541216","195.9423323816648","230.50495901834992","0","0.1415165131828995","0.692499928510189","0.5452","0.6258607998268552","242.0170833067072","0.10944564644238206","0.6929880996584892","0.4552582138881087","214.05595339130653","0.4680959386477989","0.08124132752716541","0","0.3394569957009051"
"faithful-brook-97","true","false","0.01","20","SEQRND","0.563","0.32250158599317075","54.17722211798451","69.00052831220704","0.02","0.3725153530759646","Infinity","0.5452","4.809332375423973","76.91847876403558","0.3489937287941512","Infinity","3.2670362703497986","61.03225982462773","3.958525509595491","0.29501103326976297","0","2.6651612125844695"
"jumping-frost-17","true","false","0.1","10","SEQFIX","0.5138","0.3186137970805168","52.39602843096395","66.89358308083754","0.02","0.36879920993901033","Infinity","0.545","4.490019141307031","85.12899320395135","0.36106390727814464","Infinity","3.0516530734738336","65.20471898046506","3.928841569053844","0.30479821058213713","0","2.6146633682614424"
"gentle-firefly-106","false","false","0","10","PARALL","0.6174","0.14084696593284607","84.51178165365187","107.4264067201048","0","0.2117218479088433","Infinity","0.545","1.7503507634639486","120.29658391673892","0.1696608356158941","Infinity","0.853425977038336","94.9711296610368","1.165894717761942","0.11112300098538398","0","0.5893045562305488"
"golden-sound-68","false","true","0.99","10","SEQRND","0.5344","0.105918621635437","196.29326275135193","230.9962079109326","0","0.1415414203953168","0.692514053440094","0.544","0.6259610421370027","244.08301573108972","0.10945826350229136","0.6929936295866966","0.45533640691004695","215.95472398544413","0.4681474053427425","0.08124905882775783","0","0.3394879367261194"
"rural-surf-11","false","false","0","20","SEQMAX","0.5864","0.1770196011915803","73.67560218413227","97.04541738873829","0","0.25684800719195455","Infinity","0.544","2.50578913290161","115.93865732569785","0.22133795872654072","0.9389588254928588","1.2943062486104435","86.03526063218554","2.019798928900275","0.15410684517920015","0","1.0317386992021231"
"honest-snowflake-175","false","false","0.7","20","SEQRND","0.6534","0.10240561207830906","27.888645755260367","33.00189748938366","0","0.15972381103844163","0.7756067110836505","0.5438","1.2901270462852878","43.28751347021917","0.12361946756637152","0.7204660745620728","0.5494087361261947","35.35294059822196","0.7382492904010588","0.08020044527053834","0","0.3800724524638848"
"scarlet-glitter-120","false","true","0.99","10","PARALL","0.5338","0.1059356271505356","196.89990925742552","231.78428387584145","0","0.1415653246215692","0.6925276175141335","0.5436","0.6260579827538865","245.44947029564935","0.10947622048445677","0.6930015011429786","0.4554045775838197","217.17219413385936","0.4682193456450232","0.08126101413071156","0","0.3395357942195842"
"trim-rain-302","true","false","0.7","10","SEQFIX","0.6116","0.09138519203811885","33.64245096109206","39.73933841410042","0.02","0.13650412721701266","0.7177982904672623","0.5432","0.6917938061573067","51.777615203541885","0.13123707458058742","0.7176556701540947","0.4164580552410567","43.17184698062843","0.6371912808659367","0.0875355582267046","0","0.388733242935536"
"autumn-snowflake-240","false","false","0.001","20","SEQMAX","0.6174","0.18098772469609975","72.85315663931826","96.3747858343108","0","0.25682572912252427","1.0612252421438697","0.5428","2.517538581315406","117.35745496437032","0.21261728364895577","0.903711288368702","1.334537212572759","90.54538897969898","1.9062854894417964","0.14668183271586896","0","0.9381913617774844"
"balmy-tree-235","true","false","0.3","10000","SEQRND","0.5774","0.32693454255908727","30.630775544877856","42.123154919407526","0.04","0.377894763294885","Infinity","0.5412","4.92813556347708","41.72528625737042","0.34370624782280346","Infinity","3.328255302050896","31.212076230352388","4.0526642589105775","0.2907844192624092","0.04","2.72006442269301"
"serene-waterfall-231","true","false","0.001","10000","SEQMAX","0.5188","0.2352893048554659","73.49066144367853","90.77850307997744","0.02","0.2998443241533206","Infinity","0.5406","3.0959370223153595","120.76496896463212","0.31218341591752125","Infinity","1.8381620212305805","101.74518877897326","3.0771242514333603","0.23980565564781428","0","1.8098444746428168"
"vocal-bush-326","false","false","0.001","10000","SEQRND","0.619","0.2653099238216877","48.36596417021593","60.61061414146398","0","0.33748683501468174","Infinity","0.54","4.140590162822285","80.43050616796079","0.2869376601027753","Infinity","2.558553222561255","62.27273019464306","3.414391933294581","0.22078127872049808","0","1.9717683914287711"
"helpful-rain-375","true","false","0.3","10","SEQMAX","0.543","0.112158578081429","119.50053523905788","153.99120902943974","0.04","0.1949690726210171","0.8319363765060902","0.54","1.430549833634971","191.43643136263827","0.1907054659673019","0.8485183286964894","0.6408418954290682","154.5988943526918","1.5583095404936604","0.11845824414491654","0","0.7155683759196195"
"ethereal-microwave-390","true","true","0","10","SEQFIX","0.5682","0.4268376550018787","1.0864967864169426","4.1123092022077135","0.52","0.4593214232753728","Infinity","0.5398","10.862781803554707","2.896888308012281","0.4632250207881368","Infinity","8.92084405337721","0.7023943258274713","9.935736901645292","0.4338827607452869","0.52","7.929023412294685"
"swept-feather-228","true","true","0.001","10","SEQFIX","0.5688","0.4268790509611368","1.253639407313135","4.938834138820445","0.52","0.4593764631598142","Infinity","0.5394","10.862615473342654","2.8709416767268316","0.46302358091716833","Infinity","8.92082011398524","0.6948346096117407","9.935031017180776","0.43368874817192554","0.52","7.927520359686017"
"astral-music-179","true","true","0.01","10","SEQFIX","0.5698","0.42688885554671285","1.380861844215864","5.519237739342864","0.52","0.4594501677964866","Infinity","0.5394","10.85764746342922","2.6199762919427037","0.4625262718680744","Infinity","8.915958957147598","0.6359433543054437","9.926645501702652","0.43320841668844223","0.52","7.916225641572848"
"balmy-pyramid-230","true","false","0.3","5","SEQMAX","0.5448","0.1126494792521","121.84569448790586","154.89669851953968","0","0.19224555211910524","Infinity","0.5388","1.6477592150381395","187.13618817256935","0.17517284466324873","0.8136898226737976","0.696707940322929","149.7029173613002","1.408275070260418","0.11196179784834386","0","0.6625555433723144"
"easy-oath-261","true","false","0.001","10000","PARALL","0.5714","0.32714071056842803","158.47814697097584","199.0801463638306","0.02","0.3764333076192443","Infinity","0.5388","4.900039193579042","215.822073611892","0.3564582794846798","Infinity","3.317355362128839","169.94965311274802","4.15175561935582","0.3016550374865532","0","2.801876208635233"
"vibrant-frost-338","true","false","0.3","10","PARALL","0.589","0.1603685043349862","44.97570578443788","55.601422581799795","0.02","0.22277975298931385","0.8556537258028984","0.538","1.533361687239058","66.62616728134483","0.20877375962335565","0.8271513710021973","0.8941834696425823","54.26033920283131","1.3461883598738351","0.1526085354089737","0","0.8048766009521089"
"tough-disco-193","true","false","0.5","20","SEQFIX","0.4796","0.29801863995790484","29.37102471369959","37.304691933053675","0.02","0.3523023117566445","Infinity","0.5378","4.173887668458001","41.522336532808666","0.3489199744358782","Infinity","2.7179130020486193","33.01642599179019","3.5874112627595283","0.2917772031068802","0","2.363042182242568"
"rose-salad-2","true","false","0.01","10000","SEQRND","0.5678","0.3320937943205237","47.63069908510106","61.91158330676036","0.04","0.3822972782076728","Infinity","0.5372","4.830548226503752","72.86192687095877","0.3609195772696611","Infinity","3.313399533363804","58.32066461987242","4.133684455138528","0.30559643720388413","0.04","2.8115519041755235"
"curious-dust-157","true","true","0.99","5","SEQRND","0.5332","0.106013954693079","202.4719050866453","238.3311142394452","0","0.1416773800390907","0.6925912286520004","0.537","0.6265115376960843","258.7173641392308","0.1095216049245406","0.6930213811039925","0.45571862113829703","226.91930601791657","0.4684038954746945","0.08126530373990536","0","0.3395526700101793"
"desert-waterfall-346","false","false","0","5","SEQMAX","0.5776","0.1633941082984209","70.16894796968333","89.95487576820987","0","0.2394516045455138","0.9850165558457374","0.537","2.191276110402393","125.35545726578484","0.21589170919862585","Infinity","1.136325453217118","97.57519183094128","1.9197584994857753","0.14723978989124298","0","0.9535637574152788"
